809
-2.940830,-15.111439,-1.077215
-0.996386,-15.338863,-1.075617
0.999042,-15.257104,-1.069922
3.058088,-15.112796,-1.078952
4.947790,-14.658092,-1.082544
6.985332,-14.275867,-1.112048
8.296130,-14.070865,-1.142274
11.272566,-14.248558,-1.215407
13.027044,-15.057615,-1.098294
15.015672,-14.578609,-1.201187
17.004879,-14.441467,-1.268012
18.894058,-14.337441,-1.363386
21.138901,-14.371948,-1.500456
22.840832,-14.503228,-1.376299
24.985010,-14.656113,-1.350877
27.151289,-15.276461,-1.056234
28.916363,-15.069908,-1.117963
30.507998,-15.056350,-0.986794
33.308491,-15.255435,-0.850583
34.419754,-15.284260,-0.874374
36.116051,-15.300605,-0.910652
-20.062168,-12.178743,-1.094478
-18.882843,-12.485317,-1.055921
-17.014324,-13.507080,-1.013306
-15.816306,-13.773792,-0.978066
-10.659330,-12.275314,-1.137189
-8.852481,-12.502470,-1.292459
-7.056573,-12.563535,-1.471278
-4.916776,-12.503931,-1.550901
-2.998357,-12.714862,-1.530515
-0.946702,-12.761180,-1.616079
0.933818,-12.938800,-1.626465
2.976044,-13.294308,-1.594022
4.781329,-13.448151,-1.627189
6.885103,-13.230788,-1.740795
9.059479,-13.748664,-1.583657
10.805269,-13.390560,-1.755122
12.964313,-13.814386,-1.746403
15.219049,-13.612561,-1.905771
16.347649,-12.481324,-1.919109
22.495487,-13.066928,-1.819603
31.927311,-12.019770,-1.590917
45.877945,-12.164316,-1.101956
-30.865309,-11.169548,-1.530732
-28.792488,-11.418463,-1.444459
-27.198853,-11.405895,-1.375446
-24.644670,-10.959529,-1.567561
-22.993864,-11.236613,-1.501565
-21.084318,-11.385918,-1.403133
-19.061886,-11.318178,-1.511645
-16.940075,-11.231921,-1.633648
-14.823724,-11.486925,-1.549748
-12.797672,-11.325672,-1.582712
-11.116557,-11.740100,-1.637012
-8.895970,-11.403289,-1.849366
-7.080225,-11.197282,-1.957248
-4.946645,-10.873464,-1.965997
-2.883604,-11.335176,-1.979724
-1.110641,-10.791590,-1.980995
0.597850,-10.528370,-1.987898
3.413665,-11.046184,-1.931925
5.020018,-11.036418,-1.994255
7.696959,-11.810925,-1.981481
9.022380,-10.669119,-1.779490
11.829329,-11.821065,-1.955720
12.763665,-10.961859,-1.968876
14.794298,-10.458280,-1.211165
17.168238,-10.837368,-1.894922
18.420547,-10.210136,-1.964912
20.323563,-10.838125,-1.005832
22.996578,-11.022019,-1.531324
25.051594,-10.479566,-1.898969
27.586937,-11.108158,-1.038562
32.773701,-11.433727,-1.462526
34.220261,-11.052550,-1.677004
39.947483,-11.704170,-0.966451
40.115639,-11.890410,-0.971418
42.183334,-11.960540,-1.017979
46.032413,-11.921936,-1.103998
-25.023796,-9.456472,-1.870938
-18.182587,-8.961458,-1.891500
-17.613802,-8.372555,-1.819684
-14.950834,-8.222380,-1.591982
-12.804867,-8.272841,-1.626440
-10.961782,-8.267154,-1.429670
-8.641335,-8.442459,-1.800925
-7.006104,-8.823991,-1.909653
-4.750066,-8.857058,-1.576611
-3.084512,-9.050989,-1.944988
-1.007631,-9.172473,-1.937204
1.253355,-9.482385,-1.877074
2.916105,-9.712413,-1.664396
4.447833,-9.533461,-1.833629
7.305449,-9.670357,-1.991236
9.850421,-9.957833,-1.968576
10.125553,-9.808569,-1.981303
13.552248,-9.948557,-1.966054
19.648596,-8.364327,-1.992384
25.264776,-9.853783,-1.896307
-32.459522,-6.931715,-1.353322
-26.940029,-6.713855,-1.941482
-25.129532,-7.319074,-1.700800
-23.275646,-7.906052,-1.718974
-20.113344,-7.080951,-1.989374
-19.482838,-7.454168,-1.462684
-17.626177,-7.690283,-1.440147
-14.581752,-7.517823,-1.902366
-13.204354,-7.878551,-1.415561
-11.351522,-7.777659,-1.775678
-8.975610,-7.929370,-1.967765
15.863065,-6.238210,-1.993404
19.792677,-6.998492,-1.959364
25.222614,-6.529601,-1.821986
33.843750,-6.970539,-1.611445
-20.865465,-4.489864,-1.991346
-16.505613,-4.243946,-1.993030
9.728014,-4.203978,-1.996813
11.246457,-4.485015,-1.989810
13.237659,-4.749337,-1.977540
15.954145,-5.518656,-1.974488
16.070034,-4.551883,-1.953591
19.946857,-5.174249,-1.923056
20.025694,-4.284693,-1.910708
25.309191,-4.921350,-1.803323
-20.764698,-3.592501,-1.966197
-16.497368,-3.238635,-1.966766
-13.785619,-2.976807,-1.983378
-11.351156,-2.529087,-1.993326
-8.756998,-2.162908,-1.997999
-6.478702,-2.054838,-1.998771
9.907526,-3.731426,-1.994926
11.009351,-2.882141,-1.986485
13.626524,-3.006619,-1.962853
16.292788,-3.153770,-1.941556
20.074409,-3.495190,-1.901214
25.407452,-3.783649,-1.796276
-12.958899,-0.317472,-0.400580
-10.732657,-1.296445,-1.489466
-8.492627,-1.204096,-1.248103
-6.905105,-0.732240,-1.446472
-5.018184,-0.668052,-1.987088
-1.364282,-0.357702,-0.725960
1.913628,-0.319335,-1.156154
2.019034,-0.498754,-1.233404
4.456842,-0.552759,-1.999517
7.068188,-0.498236,-1.192287
8.565701,-0.514266,-0.801495
10.864841,-1.785712,-1.989841
13.824864,-1.999583,-1.963176
17.566814,-0.827601,-0.680352
-12.744137,1.085382,-1.058736
-10.746615,1.681671,-1.513884
-8.560089,1.235967,-1.394314
-6.892676,0.727293,-1.469956
-4.901398,1.086445,-1.893114
-2.958296,1.750106,-1.705577
-1.499791,0.332577,-0.791617
1.308368,1.612467,-0.836145
3.221215,1.717551,-1.789269
4.668076,1.649900,-1.756463
7.092260,1.018267,-1.471338
8.865791,1.458442,-1.719555
10.553679,1.504410,-1.268128
12.777819,1.369435,-1.453429
14.868326,1.289217,-1.465200
16.938923,1.241039,-1.380783
19.199808,1.229733,-1.008035
20.120680,1.124926,-0.939774
26.330677,0.862277,-0.611651
31.890051,0.584486,-0.740517
32.207771,0.590011,-0.747898
37.533630,0.301566,-0.871449
-23.096600,3.887069,-1.637789
-20.808138,2.613009,-0.776032
-19.874594,2.577731,-1.401407
-17.586432,3.187981,-1.322217
-14.792581,2.793754,-1.598621
-13.380283,3.255921,-1.659852
-11.005655,2.803710,-1.595520
-8.917654,2.887795,-1.740466
-6.856333,2.937783,-1.759573
-4.897517,2.871493,-1.629607
-2.806082,2.863975,-1.607751
-1.091145,3.145949,-1.727815
0.920726,3.294097,-1.743798
2.922450,2.660697,-1.674109
4.819815,3.115120,-1.703895
6.948463,2.986197,-1.787879
8.843958,3.100152,-1.755906
10.974463,3.156023,-1.692198
13.093487,3.464334,-1.717469
14.169749,3.406877,-1.704814
17.583317,3.452777,-1.672267
22.309370,3.381017,-1.578171
29.729332,3.955971,-1.398621
30.042864,3.869891,-1.412596
33.695522,3.743827,-0.787125
35.031734,3.793292,-0.818088
37.777237,3.697285,-0.881268
38.450649,3.543265,-0.896494
-22.368441,5.176783,-1.605698
-20.532089,5.732269,-1.295811
-19.390747,5.869474,-1.332555
-17.089056,5.096132,-1.479285
-15.230012,5.488597,-1.510460
-12.914223,5.072853,-1.268030
-11.036442,5.219881,-1.438726
-8.829589,5.384905,-1.217902
-6.813308,5.079972,-1.372061
-4.922479,5.188789,-1.291136
-3.005381,5.150581,-1.384488
-1.061493,5.095308,-1.412306
0.970902,5.085244,-1.590458
2.830439,4.990551,-1.513286
5.015267,5.177330,-1.447571
6.982109,5.167446,-1.350015
8.985534,5.065584,-1.259594
10.828969,5.132835,-1.060302
12.990193,4.929409,-1.160986
14.804018,4.973273,-1.032899
16.783869,4.872139,-1.214357
19.003822,5.218511,-1.006300
20.920328,5.065385,-0.980197
23.170616,4.669601,-1.093289
24.926973,5.017007,-0.590390
26.559040,4.897408,-0.751535
29.353552,4.036601,-1.381758
31.631275,4.210227,-0.740865
-41.924389,6.925492,-0.986552
-39.353085,6.975471,-0.927912
-35.838158,7.219732,-0.848772
-32.237602,6.628941,-0.764123
-31.087662,6.646928,-1.075041
-28.962336,6.701041,-1.038031
-27.004118,6.537630,-1.062287
-24.947763,6.575636,-0.774311
-23.419138,6.848200,-0.718147
-20.703745,6.565476,-0.671864
-19.257967,6.906356,-0.629689
-17.298231,6.166651,-1.086898
-14.995643,6.865718,-0.457694
-12.662366,6.738415,-0.484118
-11.370110,6.517440,-0.805295
-8.979089,6.758520,-0.511618
-6.985251,6.622790,-0.371262
-5.073046,6.758273,-0.367985
-2.911731,6.317657,-0.520500
-0.816363,6.754114,-0.563926
0.980536,6.793449,-0.709162
2.782292,6.929840,-0.642895
4.977507,6.675245,-0.678746
6.753314,6.514132,-0.529375
8.657766,6.396467,-0.497241
10.418583,6.646142,-0.447697
15.299229,6.260374,-0.383845
17.112995,6.458656,-0.526681
18.154936,6.426033,-0.447179
21.339802,6.197038,-0.515918
12.529255,-28.389700,0.720463
9.661578,-22.319441,0.564672
10.954395,-22.162605,0.574096
12.978404,-22.293459,0.599010
15.014019,-22.596962,0.629961
17.022474,-22.865568,0.661902
18.850658,-23.015190,0.690765
20.948431,-23.273375,0.727084
23.002266,-23.045750,0.756019
24.948088,-23.050777,0.788663
26.990782,-22.984901,0.823134
29.083584,-22.872923,0.859089
30.868547,-22.863897,0.891872
33.020092,-22.868551,0.932572
35.109356,-22.843912,0.972517
37.021442,-22.814367,1.009652
38.943409,-22.850796,1.048326
41.032623,-22.974899,1.091836
7.822689,-20.042395,0.000000
8.962701,-20.217381,0.035875
10.993246,-20.349100,0.040662
12.975524,-20.349115,0.000000
14.965123,-20.529789,0.000000
16.956646,-20.643284,0.000000
18.877254,-20.783297,0.000000
20.985945,-20.963907,0.000000
22.968100,-20.731514,0.000000
24.998627,-20.490042,0.000000
27.003637,-20.364719,0.000000
29.161657,-20.219847,0.000000
31.051680,-20.139193,0.000000
32.622940,-20.040497,0.000000
-0.566850,-19.400763,0.000000
0.991520,-19.441906,0.000000
2.966634,-19.503345,0.000000
4.953367,-19.684343,0.000000
6.803209,-19.911608,0.000000
33.609737,-19.921682,0.000000
35.151306,-19.842476,0.000000
37.051350,-19.703135,0.000000
38.732117,-19.513470,0.000000
40.479290,-18.469578,0.000000
49.325855,-18.255976,1.221120
-1.734026,-17.910255,0.000000
41.200039,-17.240534,0.000000
42.341393,-16.439896,0.000000
49.166157,-17.536295,1.211928
14.033427,-12.129127,1.297052
27.385628,-12.256320,1.225347
33.802738,-12.176399,1.675513
46.762947,-12.250583,1.122335
48.060833,-12.295227,1.151766
58.562473,-12.929408,1.392393
63.248589,-13.098153,1.499603
-4.783811,-10.091249,1.570797
-3.156002,-10.055476,1.934194
3.069254,-10.428021,1.027643
4.661392,-10.156889,1.406805
9.125456,-10.705714,1.114434
10.283748,-10.603260,1.174704
13.459837,-10.693303,1.304510
14.629153,-10.762524,1.213370
16.120497,-10.096692,1.774608
19.235727,-10.949320,1.347533
20.454651,-10.780005,0.997386
22.947739,-10.922418,0.840978
27.273985,-11.340434,0.884178
28.191734,-10.661070,1.405562
33.712612,-11.702364,0.552634
39.907932,-11.950180,1.942715
40.143707,-11.898730,0.000000
42.084164,-11.932421,0.507736
-31.814156,-8.476824,0.764424
-26.008350,-8.036008,1.903515
-25.168200,-8.271886,1.361360
-18.549265,-8.371852,0.593945
-17.259380,-8.455183,1.381500
-13.453588,-8.010407,1.094898
-10.622791,-8.473595,0.863696
-9.832309,-8.895975,1.098933
-6.112534,-8.810239,1.676564
-4.962672,-8.887750,1.194303
-3.457702,-9.196954,1.222227
3.305278,-9.495091,0.852509
4.555032,-9.727510,1.052420
9.213068,-9.794314,1.437062
10.043605,-9.865274,1.978578
14.639622,-9.748117,1.505279
-47.338402,-6.400399,1.109058
-42.876511,-6.683623,1.007488
-32.530365,-7.378690,1.070230
-26.377195,-6.988860,1.908119
-25.565977,-7.391918,1.212338
-20.065226,-7.521608,1.180421
-18.783728,-7.399433,0.734995
-17.414845,-7.568125,1.147793
-13.415483,-7.895558,0.831057
-10.730028,-7.860569,1.040922
-12.219531,-0.196077,0.258665
-8.752714,-0.694957,0.156162
-7.297311,-0.523850,0.173698
56.796875,-0.800588,0.329675
67.786819,-1.514624,1.574203
-24.375919,1.879898,1.709592
-18.318542,1.665462,1.337439
-17.543036,1.822967,1.464096
-12.574432,0.759272,0.302865
-10.750444,1.527952,1.330232
-9.553531,1.477900,1.116993
-7.334685,0.400955,0.251163
-4.711251,1.710881,0.773694
-0.030604,1.757923,0.122957
0.871428,1.605832,0.237215
7.525407,1.569413,1.082627
8.375196,1.637566,1.143045
10.324860,1.578296,0.738226
12.886702,1.534791,0.998984
14.764471,1.300829,1.225933
19.561186,1.128338,1.240416
20.227411,1.006655,1.545130
25.841721,0.472021,1.505070
26.366957,0.971992,0.682091
31.724857,0.487778,0.738123
35.605774,0.758268,1.243944
37.462463,0.412061,0.871357
43.276169,0.037776,0.501330
-30.763285,2.907983,1.441012
-24.494617,2.604949,1.148747
-21.051025,2.591861,0.539364
-18.278027,2.307136,0.433991
-17.281576,2.573116,1.072915
-12.398168,2.335100,0.994719
-10.745753,2.667906,1.175586
-9.625084,2.448878,1.281760
-4.856846,2.573537,0.748977
-3.922799,2.232848,0.850478
-0.067567,2.258282,0.407267
1.000100,2.156331,0.292882
7.798561,2.520444,1.182615
8.386512,2.402209,1.222447
15.276186,2.055640,0.718813
19.504456,2.309406,1.832479
44.929516,3.579976,1.046463
64.078941,2.080950,1.488508
-16.203407,5.318010,1.994308
-14.412245,5.393562,1.475086
-13.028705,5.584238,1.322988
-11.500556,5.315377,1.303786
-6.844852,5.921837,1.573542
-4.684587,5.334306,1.207587
-3.967228,5.741250,1.127422
2.567157,5.917005,1.059991
5.274440,5.513154,0.735665
7.088497,5.847996,0.894881
9.265590,5.819180,0.858870
10.745076,5.704044,0.941086
12.998892,5.762652,0.686468
15.080435,5.591193,1.347407
16.909199,5.636980,0.695573
19.112955,5.610599,0.781905
21.245810,5.491629,0.601335
22.796007,5.513371,1.474439
25.201309,5.280396,0.788412
26.777765,5.213304,1.198788
28.835468,5.368173,0.695235
30.194645,5.432950,0.712293
32.256756,5.873676,0.761221
34.649651,4.512715,0.403845
37.108192,4.887735,0.444208
45.315746,4.417408,1.057097
-37.234516,7.150015,1.768121
-35.020348,7.259445,1.459256
-32.346874,7.834365,1.162751
-30.601109,7.741624,0.000000
-28.723433,7.738966,0.465524
-27.005417,7.440984,1.085567
-25.221107,7.577510,0.000000
-22.694262,7.462576,0.809159
-21.347990,7.729796,0.336759
-18.736607,7.065312,0.263919
-16.772026,7.353296,0.971020
-15.231941,6.716128,1.419306
-12.701184,7.044394,1.324447
-11.406776,7.116922,0.483075
-8.748956,7.309508,0.314217
-7.043581,6.965077,0.777880
-5.143947,6.987150,0.807612
-2.821172,7.034753,0.331829
-1.664413,6.856556,0.338888
1.431831,6.693756,0.215000
2.991320,7.433725,0.667463
5.162614,6.836392,0.648016
6.921955,6.534423,0.801817
8.946201,6.594668,1.067775
10.803627,6.720979,0.898848
13.192936,6.519480,0.967358
14.867976,6.852528,0.920080
16.734354,6.582619,0.564245
19.305822,6.652812,1.117383
21.205614,6.826632,0.557331
22.789871,6.896410,0.928897
24.852036,6.785887,0.868772
26.531624,7.577767,0.640618
28.477512,6.939968,0.680773
31.308601,6.981408,0.380820
32.753365,6.348820,0.774591
34.973251,7.382476,0.829879
-51.740807,8.547068,0.000000
-46.726349,9.260529,1.105948
-41.877533,9.102835,0.331636
-39.619957,9.409584,0.000000
-36.391003,8.409247,0.498086
-35.526691,8.985318,0.850800
-32.615566,8.910010,1.181476
-31.256531,9.186494,0.907070
-28.534872,9.085996,1.086251
-26.692671,8.187211,1.041681
-24.913603,8.512566,0.985345
-22.982544,8.642522,1.145052
-20.874081,8.473839,0.779045
-18.565271,9.489241,0.484090
-16.732969,8.808547,0.431702
-14.934938,8.618812,0.597113
-12.791229,9.008671,1.165337
-11.348982,9.197835,0.945305
-8.888811,8.998668,0.765458
-6.759260,8.529402,0.523600
-5.027797,9.141267,0.893891
-3.147849,9.186566,0.681598
-0.994519,9.137585,0.746911
0.802420,8.850768,0.495997
2.903852,8.901315,0.487627
4.908410,9.047071,0.898468
6.910994,8.790035,0.713744
9.218678,8.804262,1.188613
11.067491,8.416578,0.348469
13.214098,8.802882,1.021072
14.630955,8.886122,1.095480
17.111282,8.898471,1.006776
18.288868,9.130745,1.434345
21.537634,8.433181,0.756687
22.853743,8.698821,1.154923
25.553625,8.027619,1.249088
30.224817,9.102402,1.472036
-48.510078,10.497019,1.152346
-37.425873,10.049238,0.899697
-35.812138,11.188530,1.749674
-32.758705,10.121717,0.796037
-22.721882,10.880589,1.761770
-20.526213,10.625003,1.299222
-19.116896,10.573439,1.229431
-17.693598,10.820819,1.935032
-12.146477,10.613985,1.699777
-11.065295,10.441412,1.587028
-9.026982,10.380733,1.456006
-6.824715,10.514913,1.709729
-4.737873,10.546201,1.556434
-3.125392,10.758642,1.592334
-0.599426,10.358508,1.566495
0.948192,10.888810,1.654121
3.002071,10.787437,1.569568
4.862611,10.503073,1.552132
6.742492,10.342868,1.259115
8.193412,10.429856,1.320609
19.712788,10.059706,1.547571
23.493391,10.001397,1.785487
85.774963,-29.786097,2.108097
86.269829,-28.706442,2.110918
87.224510,-27.200815,2.121281
88.662468,-27.921146,2.158140
-4.494370,-10.089989,2.081233
8.930804,-10.695415,2.373459
10.123877,-10.292707,2.029032
14.964097,-10.866766,2.336665
19.494289,-10.841659,2.081234
20.596197,-10.575349,2.160109
22.879528,-10.963051,2.966245
33.949039,-11.458104,2.505513
-20.253952,-8.206051,2.813694
-10.989994,-9.210258,2.015227
-4.550277,-9.854499,2.045825
9.055018,-9.447070,2.247104
10.359356,-9.742002,2.336373
15.207284,-9.840410,2.118441
20.233564,-9.986872,2.105117
-50.360836,-6.335674,2.603014
-31.503042,-7.640927,2.266806
-25.246275,-7.278065,2.451403
-20.137327,-7.667697,2.851625
-16.920927,-7.224372,2.151576
-13.491389,-7.924834,2.572866
-50.297729,-5.908626,2.952538
-21.782719,-0.973657,3.583544
56.817581,-1.100873,2.650131
-30.368324,1.899975,2.127712
-24.892439,1.989676,2.920261
-21.721247,0.793007,3.571826
-10.944418,1.711770,2.087528
13.343334,1.176858,2.256197
14.328264,1.080995,2.116936
19.382040,1.135170,2.270721
20.248096,1.839160,2.377605
26.327160,0.532341,2.871690
35.615803,1.345000,2.492329
37.761776,0.032963,2.640561
-35.329948,3.632283,2.815659
-30.966583,2.389359,2.897671
-24.876179,2.500327,2.923746
-21.202665,2.562135,2.749740
-18.625113,2.092429,2.191764
-17.243210,2.518449,2.449099
-10.943667,2.574732,2.100021
18.593172,3.801029,3.461662
20.385153,3.804372,3.306620
27.143505,3.368270,3.844332
29.013134,3.860682,2.730651
31.097389,3.368973,2.545686
33.152584,3.098816,3.893836
-18.769642,5.362518,3.344925
-16.918272,5.229829,2.946200
-15.406677,4.678749,2.966763
-13.316132,5.312899,2.218973
-11.476909,5.423886,2.202791
9.675838,5.781751,2.124028
11.729261,5.665421,2.454423
12.891055,5.313580,2.456960
15.164716,5.425187,2.563030
16.690750,5.157752,2.774514
18.622076,5.052530,3.014067
20.546093,4.674731,2.771416
22.946110,4.642107,2.599818
26.634104,4.872495,2.718046
31.294395,4.031104,2.206397
43.291626,4.687686,2.030665
-28.649532,7.512589,2.415660
-26.285622,6.689794,2.849831
-25.409527,6.572636,2.601228
-22.656599,6.934963,2.432210
-21.043060,7.152596,2.484808
-18.521345,6.316004,2.288401
-17.022263,7.524052,2.267648
-15.577024,7.644594,2.029153
-12.872253,7.444993,2.300323
-11.766866,6.875502,2.286088
-9.289675,6.449409,2.130730
-7.911857,7.138883,2.007790
8.763480,6.644846,2.075128
11.122107,6.773943,2.363727
12.457659,6.652480,2.414627
14.667560,6.734723,2.417795
16.849792,6.122601,2.666628
18.158209,7.921813,2.316742
23.348051,6.892567,2.271208
25.673712,7.177893,2.487089
26.279934,7.463984,2.548769
-32.041943,8.801756,2.323588
-30.631582,9.866335,2.250344
-28.489122,8.002567,2.069256
-27.931324,8.550119,2.042609
-16.593437,9.461268,2.594208
-14.968996,9.656566,2.083201
-12.742666,8.529708,2.295350
-11.735110,9.447521,2.303037
-8.528670,9.807837,2.425214
-7.376725,9.536367,2.272002
-4.800186,9.749603,2.048214
4.963333,9.604839,2.037890
6.424942,9.609496,2.178314
8.448235,9.512138,2.396979
10.203302,8.699059,2.202894
12.153758,8.422388,2.667445
15.201347,8.589464,2.447933
16.468542,9.124375,2.782026
20.423586,9.837988,2.114964
-34.907024,11.125751,2.561969
-33.003532,11.852661,2.452149
-31.272446,10.616003,2.691752
-22.618717,10.884898,2.462387
-16.311607,11.397927,2.934621
-15.341461,10.644597,2.314192
-12.341286,11.212844,2.343490
-11.138265,10.879175,2.367080
-9.242257,11.109311,2.291337
-6.908169,10.830103,2.317721
-4.702229,11.036141,2.228621
-3.153583,11.333602,2.208817
-0.784585,11.698334,2.211306
0.652383,11.676015,2.204770
2.993276,11.439984,2.231351
4.799273,11.121200,2.240743
6.721367,11.265682,2.317836
8.585343,10.311764,2.528067
17.914812,10.280679,3.393507
19.802679,11.983480,2.706776
23.021885,11.125712,2.385558
-32.957016,12.001887,2.452637
-18.303772,12.160990,3.610424
-10.108180,12.059280,2.211461
-2.799133,12.431902,2.401052
1.345147,12.073938,2.289591
2.731741,12.100868,2.339804
4.508055,12.243507,2.458450
41.928879,-12.022912,4.069410
46.994865,-12.241179,5.105427
58.342659,-12.976996,5.576118
22.821907,-10.958274,4.508255
-50.429653,-6.084802,4.738976
-20.188530,-7.670607,4.069051
-50.434677,-5.924714,4.737675
-72.298424,-2.373127,5.058321
-21.763903,-0.973004,4.106005
56.607510,-1.096803,5.282207
-21.735680,0.812987,4.099026
-35.330902,3.056865,4.985654
-21.286739,2.387552,4.035945
28.533804,3.470275,4.722814
79.269341,3.960143,5.549964
-34.254375,7.791142,5.215672
-21.629076,6.969333,4.281457
-34.421986,8.124603,5.810724
63.117165,-13.254858,6.016983
64.380470,-13.332555,6.133841
-43.462177,1.198830,6.110535
-35.450974,3.095335,6.704728
-33.042797,8.668612,6.436257
91.075760,8.272524,6.394855
